frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff,label
frame_e~_0.11_0.17,79.1438500684767,0.0,-0.2687824223355797,410.2207782266571,362.9347036041305,47.286074622526655,52.4386693812403,30.940281878582734,21.498387502657565,NB
frame_ta~w~_0.17_0.58,41.31510183675425,0.0,0.2962684808892829,419.1313160335617,333.03930235013985,86.09201368342181,148.79577237982355,79.82444350788711,68.97132887193646,NB
frame_e_0.58_0.65,7.07074303921965,0.0,0.2083356249593934,417.0955425554576,367.5016269318768,49.59391562358076,7.620882283662212,4.996971002401068,2.623911281261144,NB
frame_ra_0.65_0.94,100.34293255918584,0.0,1.5980909785449902,412.7768547713527,342.5800831405603,70.1967716307924,2.4755872488125874,1.2833940243426838,1.1921932244699036,NB
frame_i_0.94_1.09,72.9107837235739,0.26,0.8384284685854978,412.0126592635384,354.8103210209917,57.20233824254666,69.03943605053992,35.47276507451221,33.56667097602771,NB
frame_e_1.35_1.38,,0.0,-0.7712252521501921,390.8863129011378,348.73119727728664,42.1551156238512,,,,NB
frame_zi_1.38_1.49,11.006467775160305,0.0,0.0294124720717442,415.695416868418,361.647525980423,54.04789088799504,18.82584663097954,10.654270705858636,8.171575925120905,NB
frame_Zi_1.49_1.67,15.591483261842257,0.0,0.8384284685854952,412.52359923275134,354.3938554393342,58.12974379341716,87.99253118517244,21.32243303152808,66.67009815364436,NB
frame_a_1.67_1.7,9.508645998253002,0.0,-0.6954828207755062,400.5702875596472,357.0609099897435,43.50937756990373,12.011222515916929,4.894649585308883,7.116572930608044,NB
frame_zi_1.7_1.81,80.55768791281584,0.0,-0.5484560968666512,405.9200772881257,354.1984274490303,51.72164983909539,19.21120750426639,6.091404627626062,13.119802876640328,NB
frame_u~_1.81_1.84,24.399679944092185,0.0,-0.5092065106881669,393.5951410830056,348.59581453954894,44.99932654345668,8.181882581689052,4.506446206905736,3.6754363747833168,NB
frame_ma_1.84_2.0,12.047831789666674,0.0,0.3966951789009194,415.2393996218776,355.7102875945098,59.52911202736777,11.651471569945327,4.998990651215308,6.652480918730021,NB
frame_to_2.0_2.08,73.25635782634647,0.0,-0.2506762613664274,411.012663595824,363.4451527256352,47.56751087018876,22.49584471181099,8.083581828176662,14.412262883634329,NB
frame_a_2.08_2.12,77.0675139262404,0.0,-0.5862650208078634,404.2838652812352,358.7438298853932,45.54003539584198,1.1126299793044725,0.2267571351532069,0.8858728441512653,NB
frame_le_2.12_2.31,74.08336738384017,0.0,1.187896502068968,413.884241248571,352.59926909019384,61.28497215837723,6.864245287986719,2.927398044843642,3.936847243143077,NB
frame_tSi_2.31_2.41,75.01887188613544,0.0,-0.3173086692912905,405.9164872722166,355.6962744707609,50.22021280145572,60.06145781091693,40.74586084414935,19.31559696676758,NB
frame_majs_2.41_2.76,72.3348553305302,0.8700000000000001,0.0690417789979934,411.0016129203978,333.6536069988225,77.3480059215753,39.45759540300931,29.421815957742155,10.035779445267153,NB
frame_majs_3.63_4.19,24.638307067401517,0.0,4.110100377800769,420.58195133709296,318.7356022935056,101.84634904358734,154.0157139369042,73.0548629075524,80.9608510293518,NB
frame_pe_4.19_4.4,33.195350107588695,0.0,2.6572378177333382,423.8826689700927,358.41882480237587,65.46384416771684,120.193348768958,56.490490631396,63.702858137562,NB
frame_za_4.4_4.56,17.563405246081487,0.0,0.3966951789009194,421.2414774794578,362.37514546511215,58.86633201434569,14.69453940232566,7.907688477590028,6.786850924735632,NB
frame_da_4.56_4.68,4.89275055023009,0.0,-0.1493938209372921,420.57963404037855,365.2356157813327,55.34401825904587,26.772173740778555,11.917398394910464,14.854775345868092,NB
frame_u~_4.68_4.71,40.452231583004064,0.0,-0.5092065106881646,395.1612346244006,350.38179658662864,44.77943803777197,5.471997227218722,2.854536578563668,2.6174606486550545,NB
frame_po_4.71_4.8,10.349618019235235,0.0,-0.0011805789388289,414.68285502791935,364.77662010794495,49.90623491997445,19.35768301226173,6.291196708259776,13.066486304001955,NB
frame_ka_4.8_4.95,3.815008723489996,0.0,0.0690417789979982,418.0422611633882,361.1143445663354,56.92791659705284,2.255230011750541,1.188583071251628,1.066646940498913,NB
frame_dZi~_4.95_5.01,95.9629514082738,0.0,-0.7153320361823303,410.166633567165,363.7719961683224,46.394637398842576,1.1958030623638507,0.6590207000161428,0.5367823623477079,NB
frame_Ju_5.01_5.07,95.77857799248122,0.0,-0.515993359134915,419.1665757677188,370.3421163485423,48.82445941917649,0.3682593317817009,0.2418817333538925,0.1263775984278083,NB
frame_a_5.07_5.24,38.217658052479024,0.0,0.8335663787714906,431.8572513350328,370.6477362113196,61.20951512371317,6.770520713470049,4.352716098048333,2.417804615421716,TB
frame_as_5.24_5.34,75.89998095173935,0.0,-0.2586116209049423,407.89243908731305,357.1737741022661,50.71866498504693,6.766626648328568,4.856665590164425,1.9099610581641429,TB
frame_tra_5.34_5.53,53.56540504074693,0.0,-0.3678294208725729,423.60020653991927,361.19495616996505,62.40525036995422,99.2092995083069,46.08089757155395,53.12840193675295,NB
frame_ka~_5.53_5.59,1.6935988414145695,0.0,-0.3379674330213936,411.649079866136,363.8872764098326,47.76180345630337,3.0403601130057893,1.1011207862152048,1.9392393267905843,NB
frame_e_5.59_5.62,1.3785923682997918,0.0,-0.7712252521501812,399.44702663027726,354.28888063004706,45.15814600023021,0.302970688734689,0.1212372526673277,0.1817334360673612,NB
frame_ra_5.62_5.7,69.23014096553736,0.0,-0.477047220840223,416.265744486324,366.0111307978808,50.254613688443214,109.09472420810812,67.81537555168363,41.27934865642449,NB
frame_pe_5.7_5.76,79.14589137068891,0.0,-0.7712252521502029,419.3164817149036,370.9050925148921,48.41138920001151,13.077347390153548,9.58658069237832,3.4907666977752285,NB
frame_za_5.76_5.82,72.94953010363824,0.0,-0.6954828207755038,405.8495775856091,357.74730906921314,48.10226851639595,15.4539396962207,7.04082665371557,8.413113042505131,NB
frame_du_5.82_5.88,78.22700780380043,0.0,-0.515993359134915,408.55837388847954,361.2970694016001,47.26130448687951,0.4411383495594947,0.1911947622939038,0.2499435872655908,NB
frame_ki_5.88_5.98,48.50221056030424,0.0,-0.0861612417159323,410.75633535804025,361.04173292093,49.714602437110216,99.877403758934,69.2310627036409,30.64634105529309,NB
frame_e_5.98_6.01,77.99846865158126,0.0,-0.7712252521502029,390.8841749316806,346.5794977242435,44.30467720743712,3.8543618925441914,2.116833980593668,1.7375279119505225,NB
frame_ra_6.01_6.07,78.53382654222989,0.0,-0.6954828207755038,410.9111750236443,364.1778701247549,46.7333048988894,0.1041569505585329,0.0371339266597203,0.0670230238988125,NB
frame_u~_6.07_6.1,,0.0,-0.5092065106881737,395.5690055987945,350.3920870942227,45.1769185045718,,,,NB
frame_te_6.1_6.17,71.78924735849624,0.0,-0.5263350328727916,411.5731926798914,362.4189614514567,49.15423122843475,77.84742953104306,50.24455118131387,27.602878349729195,NB
frame_si_6.17_6.23,18.872912269853032,0.0,-0.5484560968666486,414.1010337734039,366.1969689782708,47.90406479513308,1.2685579960605082,0.8660329197990961,0.4025250762614121,NB
frame_du_6.23_6.29,91.51278626721827,0.0,-0.515993359134915,414.1684180166501,365.4288287471701,48.73958926947989,0.8303508265728539,0.2951325978356749,0.535218228737179,NB
frame_bo_6.29_6.35,99.42640028485611,0.0,-0.7496676262216797,423.68442137558594,374.7753916143313,48.90902976125466,22.844016674025998,12.166209105832207,10.677807568193783,NB
frame_ni_6.35_6.46,70.28716739779685,0.1600000000000001,0.0294124720717442,411.1923856127383,358.7848441438329,52.40754146890538,1.2753298057876492,0.5024058054661111,0.7729240003215381,NB
frame_tu_6.62_6.72,43.3146461748596,0.0,-0.0345724193725645,410.0085199962027,359.9577379627665,50.05078203343624,26.81941515281791,12.81851017895154,14.00090497386637,NB
frame_ki_6.72_6.78,76.0399806097805,0.0,-0.5484560968666486,409.7657553112048,361.64073140554655,48.12502390565828,63.07179641086502,35.980742897793746,27.091053513071277,NB
frame_u_6.78_6.83,336.5321999635248,0.0,-0.1950460659600146,408.0608414092631,362.8475543419829,45.21328706728019,14.390556698702028,10.140183781124335,4.2503729175776925,NB
frame_za_6.83_7.22,34.45081936496948,0.0,1.816526578480273,415.3124468479738,333.3557989481402,81.95664789983357,83.32398423116021,22.059032993000216,61.26495123815999,NB
frame_va~w~_7.22_7.31,69.48868780450715,0.0,-0.3379674330213936,406.8117358487134,356.5116151180878,50.30012073062562,85.11684558096417,49.75619334679752,35.36065223416664,NB
frame_na~w~_7.31_7.44,135.23637341709244,0.0,-0.1649940019548435,413.1147476752127,357.662915267312,55.45183240790072,9.113809239141233,4.384306488968036,4.7295027501731965,TB
frame_E_7.44_7.47,82.40356468695825,0.6700000000000008,-0.7998065213741922,425.08244917483466,379.3122141979164,45.77023497691829,2.6126458478923524,2.1256280022706022,0.4870178456217502,NB
frame_i_8.14_8.17,74.98353442572136,0.0,-0.548456096866659,402.6102347177769,356.9967252017629,45.613509516014005,1.159419562652829,0.5342805141914511,0.6251390484613779,NB
frame_ujs_8.17_8.32,4.379088767867756,0.0,-0.5159933591349292,414.67660457275167,358.3931808915454,56.28342368120627,2.6202853870030083,1.6752501746660755,0.9450352123369328,NB
frame_ka_8.32_8.45,0.7199627377434297,0.0,-0.0401760209696518,421.0063228891754,365.3313829677521,55.67493992142329,23.02974281811004,10.52720813139021,12.502534686719828,NB
frame_za_8.45_8.65,16.974617605172426,0.0,0.3966951789009291,418.5444457305864,356.69101340430046,61.85343232628588,50.882293147493584,9.076268870841204,41.80602427665238,NB
frame_kus_8.65_8.75,5.642361613550264,0.0,-0.3555197125474506,417.3939229399185,366.4336386797502,50.96028426016835,38.70616880312255,20.288096653960025,18.418072149162526,NB
frame_dZi_8.75_8.81,101.76247529032123,0.0,-0.5484560968666384,411.52582050667615,364.082610212207,47.44321029446917,9.587409414445176,4.59968669420509,4.987722720240086,NB
frame_as_8.81_8.9,28.277374888147392,0.0,-0.3678294208725923,414.4393527882904,362.975744977612,51.46360781067847,5.317878383571127,2.145917134348423,3.1719612492227043,NB
frame_tra_8.9_9.1,14.143412598077589,0.0,0.2874773789332693,413.7989947567792,354.3351569384998,59.46383781827939,10.594816063122977,3.8690071614912815,6.725808901631694,NB
frame_ka~_9.1_9.29,14.460627540969114,0.0,0.2386106705337612,418.4507189507106,357.25301286960786,61.19770608110275,24.554709199005718,9.8885366789618,14.666172520043917,NB
frame_du_9.29_9.37,22.32371955657314,0.0,-0.1950460659600289,417.09131528527433,367.1939516806422,49.89736360463212,3.32840720151566,1.3544244322483223,1.9739827692673373,NB
frame_ra~_9.37_9.49,25.33278080779581,0.0,0.0079794291117013,417.931714208029,363.0426246082018,54.88908959982717,3.288105014153871,1.1808882824994669,2.107216731654404,NB
frame_tSi_9.49_9.56,71.44012880223796,0.0,-0.5484560968666384,413.7117868888168,364.3400743582408,49.37171253057596,103.94382890636814,66.15066619763441,37.79316270873373,NB
frame_u_9.56_9.59,5.3414800977131165,0.0,-0.5159933591349292,405.7071288101503,360.8204075011535,44.88672130899676,3.0066672073934058,1.3239840701391188,1.682683137254287,NB
frame_i~_9.59_9.69,5.56875236441158,0.0,0.6417932287244393,415.8998086338813,366.646221836377,49.2535867975044,27.17527144499246,11.682938575838191,15.492332869154268,NB
frame_vER_9.69_9.98,10.295765527839563,0.0,1.142223688337469,419.3984748865091,346.8795392723762,72.51893561413289,28.096307437714927,9.56290915744529,18.53339828026964,NB
frame_nu_9.98_10.06,23.888882379378003,0.0,-0.5159933591349007,411.92018693768415,362.1960042098013,49.724182727882805,23.601042340110013,16.701671125145367,6.899371214964646,NB
frame_i_10.06_10.11,99.8477072199394,0.0,-0.3173086692913059,403.93594015768383,358.9705584528008,44.96538170488304,1.8089815660186872,0.8313198336412881,0.9776617323773992,NB
frame_taw_10.11_10.29,94.0216985138804,0.0,-0.2586116209049325,415.2487788593426,354.6029019766118,60.64587688273082,16.361524193930293,3.87190664267844,12.489617551251854,NB
frame_etS_10.29_10.35,99.1155554848813,0.0,-0.7712252521501595,419.0014580354544,370.5851842263661,48.416273809088295,13.561273187360754,6.507327339540197,7.053945847820557,NB
frame_se_10.35_10.41,101.45387158673086,0.0,-0.7712252521502029,420.4936111416509,371.97901117278377,48.51459996886723,24.377997065391547,11.630604324743912,12.747392740647634,NB
frame_te_10.41_10.48,99.67478144835478,0.0,-0.5263350328727698,412.68971740383904,365.3297019599929,47.36001544384612,17.461205556041648,8.70954675264359,8.751658803398058,NB
frame_ra_10.48_10.54,104.6691524998318,0.6700000000000017,-0.6954828207755135,409.58246033649766,362.8732374775563,46.70922285894136,0.5666969265799722,0.3823674412568536,0.1843294853231185,TB
frame_i_11.21_11.24,9.26798059951875,0.0,-0.548456096866659,405.0087277781525,359.4835584364933,45.52516934165919,16.932708659739717,10.09590936846982,6.836799291269898,NB
frame_u_11.24_11.33,3.4473836376783997,0.0,0.4468485203898002,420.3807543202632,369.5406603242109,50.8400939960523,19.664089249553143,11.91603025448083,7.748058995072313,NB
frame_i~_11.33_11.43,18.253698628300956,0.0,0.6417932287244393,420.93325741604434,368.2552474613745,52.67800995466985,13.801510651916317,7.425015476406685,6.376495175509632,NB
frame_vER_11.43_11.66,13.823684330664264,0.0,0.365411604452823,420.69163654985374,355.6258587778313,65.06577777202239,46.44073671888478,14.457362635828929,31.98337408305585,NB
