frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff,label
frame_i_1.05_1.09,147.73247260958578,0.0,-0.4775410113201105,411.11791769880926,365.3351656665184,45.78275203229089,23.02650146473701,14.580025063485948,8.446476401251061,NB
frame_e_1.09_1.2,14.225079532669128,0.0,0.0521157997492328,414.96601694907565,363.9656689363653,51.00034801271033,17.177256062760335,10.983838241064262,6.193417821696073,NB
frame_si_1.2_1.39,3.9324188493039,0.0,-0.0345401262335015,412.3543252545151,356.6255924448442,55.72873280967093,37.43626427524188,24.319627130763934,13.116637144477949,NB
frame_de_1.39_1.49,4.068928371513721,0.0,-0.5366818527367102,412.6287813395234,363.9653622269223,48.66341911260116,12.759370833381794,1.832491162667168,10.926879670714628,NB
frame_seX_1.49_1.71,9.924744065350254,0.0,-0.7329477368986919,406.9712383023802,349.6134174849001,57.35782081748016,5.938251780995969,3.281992618926424,2.6562591620695457,NB
frame_u_1.71_1.74,7.65766122765433,0.0,-0.443640535340056,401.9664055417845,357.3828341218704,44.58357141991411,5.334491217343725,2.7754425353534486,2.5590486819902765,NB
frame_lej_1.74_2.2,16.20708647883788,0.0,0.0521157997492371,414.10061960655537,335.69284723483435,78.40777237172102,96.92902401583063,28.77607361886342,68.15295039696721,NB
frame_tSi_2.2_2.28,2.29919760008039,0.9900000000000002,-0.4037075304723437,391.351498921964,345.9969416015459,45.35455732041805,11.401721189653756,5.692026625419118,5.709694564234638,NB
frame_E_3.27_3.83,1.294131012962751,0.0,3.207413127943752,415.9232587631517,327.4995287564985,88.42373000665316,13.354052206800873,6.542262923059013,6.811789283741859,NB
frame_u~_3.83_3.87,5.495788693123743,0.0,-0.662661839956214,391.6437469367193,348.8695931151921,42.77415382152719,0.0659347341406544,0.0255095162948464,0.0404252178458079,NB
