frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff
frame_O_1.11_1.23,25.637487642830877,0.0,0.27682990420675063,419.4391403072555,368.44376204330587,50.99537826394965,14.155945579931483,8.076797962728847,6.079147617202636
frame_La_1.23_1.31,28.801859178890368,0.0,-0.8120548559496724,414.05473291065414,365.8519232162828,48.20280969437141,6.297856490596388,2.301024051483296,3.996832439113092
frame_ew_1.31_1.59,57.37454894562944,0.0,2.920917708919153,415.122649824334,349.0340192107273,66.08863061360671,80.55813853751451,32.173637881219065,48.384500656295444
frame_kos_1.59_1.75,145.20707919481097,0.0,-0.815922230452617,405.4056258387552,350.9011385974586,54.504487241296545,19.820978758935382,11.98318758928309,7.8377911696522915
frame_tu~_1.75_1.87,10.24980320072234,0.0,-0.505429802128017,410.6295495629272,359.7294511921375,50.90009837078969,38.97546433929449,19.33027987750117,19.64518446179332
frame_mu_1.87_1.96,25.242263283711026,0.0,-0.1813728025821479,410.3280552250909,362.79867574934997,47.52937947574094,10.051872972766063,7.459181717500769,2.5926912552652936
frame_dZi_1.96_2.08,32.11855559207416,0.0,-0.13813694199867682,409.99819737579094,358.02142577842847,51.976771597362415,27.580863307313507,20.28528528790548,7.295578019408026
frame_zeX_2.08_2.34,83.58680427711607,0.75,-0.06676703944706414,411.36703571074315,348.3036002440399,63.063435466703254,101.02030482205232,49.74615539765924,51.27414942439309
frame_a_3.09_3.13,6.2080502787390515,0.0,-0.6969844102603139,402.7348593480545,358.6405013429503,44.0943580051042,1.8668438505391407,0.8363282583359251,1.0305155922032156
frame_w_3.13_3.23,0.2624424882722849,0.0,0.22550505721632993,412.1562491368388,362.36835154910585,49.78789758773297,3.054826040994243,2.3894949297016126,0.6653311112926303
frame_mew_3.23_3.67,9.808914936993489,0.08000000000000007,-0.0667670394470553,411.9244857426196,332.7563440010211,79.1681417415985,89.11371688017847,12.603261241309951,76.51045563886852
frame_pri~mojRma~w~_3.75_4.58,22.113830815976712,0.0,0.17724207561906294,410.95896360656894,298.39300413064973,112.56595947591924,178.4312503876995,92.04369902592745,86.38755136177205
frame_i_4.58_4.61,16.45371706631269,0.0,-0.5129692059613737,387.25691164230227,344.51293416953274,42.74397747276953,6.292230215197037,5.023431175351163,1.2687990398458737
frame_majs_4.61_4.89,9.210285621505534,0.0,-0.5819139645709579,413.8856632348641,347.95972111154697,65.92594212331716,47.89117158099748,23.813849703698082,24.077321877299397
frame_iR_4.89_5.0,3.3022849775001077,0.0,-0.26308102998623506,409.7126619731322,359.31754035570214,50.39512161743005,10.075754166206593,6.087476899980402,3.9882772662261914
frame_ma~w~_5.0_5.16,0.9648269885724687,0.0,-0.4784508637905538,409.2724709411601,354.28042559525215,54.99204534590797,14.45330040391815,11.524086934502463,2.9292134694156857
frame_du_5.16_5.27,4.363538265208291,0.0,-0.1813728025821524,402.13937917367235,352.5663460875571,49.57303308611523,35.50204904400101,12.391354468901795,23.110694575099217
frame_ki_5.27_5.47,58.70695261111888,0.0,0.7364716739142865,406.2596337358709,350.1114479820849,56.14818575378604,97.07546075954937,59.12743562782833,37.94802513172104
frame_pri~_5.47_5.65,58.8070215832187,0.0,0.025653458313316134,411.9892151236045,355.2917364212137,56.6974787023907,24.203709644824954,11.905552402180348,12.298157242644606
frame_mu_5.65_5.73,6.959401546177446,0.0,-0.48653119743100404,409.9584009198471,362.0935251624486,47.86487575739852,21.748429052658054,14.932284621968591,6.816144430689462
frame_i_5.73_5.81,0.616313706952667,0.0,0.11175123397644524,413.8068216186616,365.2340951755083,48.57272644315333,13.61562926538818,6.089311816528408,7.526317448859771
frame_a_5.81_5.84,165.59378749779407,0.0,-0.8120548559496699,394.42234313402133,352.0003435302056,42.42199960381572,1.9971668195627217,0.9498690792808588,1.0472977402818628
frame_w_5.84_5.92,8.827884215904362,0.0,0.02206612731709102,405.791885132901,358.94447235001087,46.8474127828901,7.41970200366174,3.1189525496234864,4.300749454038254
frame_sew_5.92_6.16,13.85437218591565,0.0,0.3315909270017648,410.112255317747,349.6369219231155,60.47533339463149,55.605349902798736,36.134129831580054,19.47122007121868
frame_iR_6.16_6.26,5.5278620183492535,0.0,-0.013192854011107475,409.7109933420598,361.371238170778,48.33975517128181,3.1521977218758934,1.2603185808260662,1.8918791410498272
frame_ma~w~_6.26_6.55,61.86581506907223,0.71,-0.1940317105044976,411.597642280781,347.3376105687144,64.26003171206656,101.22220391664109,45.003140537649244,56.21906337899185
frame_mi_7.26_7.5,26.92284055328082,0.0,-0.13813694199868237,413.72879060149245,352.1028253778578,61.62596522363464,159.27281725538046,46.620361016238434,112.65245623914204
frame_ru_7.5_7.59,19.87389807935307,0.0,-0.48653119743100404,414.60284203808,366.6435379179376,47.959304120142406,17.36182704323207,10.375370663742729,6.98645637948934
frame_le_7.59_7.76,3.423014990187653,0.0,0.9291278766750126,418.7766645431322,362.9878233787109,55.788841164421285,49.19491525361008,25.116321332404652,24.078593921205425
frame_aw_7.76_7.92,28.905541508092284,0.5099999999999998,0.3386496009439104,415.02392212124107,360.8668616282969,54.1570604929442,12.963594151198095,5.373362010656308,7.5902321405417865
frame_E_8.43_8.67,22.633826100264884,0.0,1.217565045938089,413.7900247458037,352.14778901783546,61.64223572796823,8.44644667460443,3.7135374736311064,4.7329092009733245
frame_ki_8.67_8.82,43.63979391813811,0.0,-0.013192854011107475,417.6969625011031,364.4459246930215,53.251037808081605,8.704823424072998,3.869832651804444,4.834990772268554
frame_ew_8.82_8.88,38.497113085138096,0.0,-0.8634829723447308,401.7938810840347,357.70052819016274,44.09335289387195,10.964108066482993,7.279643791735168,3.6844642747478247
frame_gos_8.88_9.14,4.348006545903104,0.0,1.6288447468226264,417.0817050814562,354.19232089235527,62.88938418910101,40.689261393468826,31.080567936093104,9.608693457375722
frame_tu_9.14_9.29,134.50623423442607,0.0,-0.18137280258216146,398.8875597777859,346.59084480411775,52.296714973668145,19.29822929736997,11.206672925643531,8.09155637172644
frame_ta~_9.29_9.48,88.34336176100098,0.0,0.6592257493537468,414.3125393726574,357.34974674018133,56.96279263247601,31.75875618921782,15.692720370864322,16.066035818353498
frame_tu_9.48_9.71,109.27641976743237,0.0,1.039260776813299,402.97136480675374,343.9186771312936,59.05268767546016,249.37464352018497,211.5414586458968,37.83318487428817
frame_dZi_9.71_9.91,15.16958969338404,0.0,-0.3880251179737989,412.700158675626,353.76385999654195,58.936298679084075,0.9211199525372251,0.5188307776643626,0.40228917487286253
frame_te_9.91_9.97,15.70103457028057,0.0,-0.8634829723446954,414.63771582266634,367.8382824327067,46.79943338995963,3.3492189033499358,1.8276993737344185,1.5215195296155173
frame_a_9.97_10.06,36.3640258426629,0.0,-0.12163218181352375,413.14123226165987,364.35006826137106,48.7911640002888,23.20693135203763,13.050471384521444,10.156459967516184
frame_tru_10.06_10.23,141.34227284177814,0.0,0.02206612731709102,399.97374335791096,347.15659878264637,52.81714457526459,17.279315056854806,10.808865242991715,6.470449813863091
frame_ki_10.23_10.32,39.402199790422685,0.0,-0.5129692059613626,407.83296075783517,359.11535331638606,48.717607441449104,9.454514267414083,6.878204475248168,2.5763097921659153
frame_na~w~_10.32_10.52,15.59974736875671,0.0,-0.3362412871475194,411.0241065389703,352.6041805850404,58.41992595392986,22.083095683072997,16.316535964426578,5.76655971864642
frame_vow_10.52_10.63,4.081642845138106,0.0,-0.8159222304526333,408.6073318077829,359.02161178113727,49.58572002664562,5.1188022154120745,2.643929837988793,2.4748723774232815
frame_a_10.63_10.66,0.18925750930324625,0.0,-0.8120548559496801,392.1183732443073,349.54094115279554,42.57743209151175,0.7613525662114569,0.40693396603089127,0.3544186001805656
frame_w_10.66_10.71,0.4179079196549935,0.0,-0.2830922675317606,414.7093877840702,368.8819398774545,45.8274479066157,5.42656554916897,3.1196488970402356,2.3069166521287343
frame_te_10.71_10.77,136.75082547639624,0.0,-0.8634829723447308,399.98166719794244,356.43219248354137,43.549474714401015,0.563428870558198,0.15745440674565714,0.4059744638125409
frame_a_10.77_10.8,,0.0,-0.8120548559496596,376.0809100527672,335.83132762176473,40.249582431002466,,,
frame_tru_10.8_10.92,24.9650712059275,0.0,-0.4865311974310131,407.3771540470716,356.9528183012797,50.42433574579189,9.787908926771507,6.070015689031379,3.717893237740128
frame_poX_10.92_11.74,104.20507123550762,0.0,-0.8159222304525899,409.778820577397,298.66912099568503,111.109699581712,121.36949857849675,79.77631330094344,41.59318527755331
frame_u_11.74_11.9,2.22991828171223,0.0,0.8358218469140467,417.29471685611884,361.9394803391251,55.355236516993784,239.8621483322306,150.76533208949516,89.09681624273543
frame_te_11.9_12.03,341.6257261155938,0.0,-0.6643039891203207,413.7615333521367,361.6440035796377,52.11752977249904,523.5622814256176,209.76509934848434,313.7971820771332
frame_a_12.03_12.18,118.1101969789644,0.0,0.5687904923226326,412.96549992015866,359.20375598564317,53.76174393451549,0.5226097855951934,0.4065531670186431,0.11605661857655036
frame_tru_12.18_12.31,132.96428352933262,0.0,-0.07965333763252617,403.7130561719376,353.2128288803345,50.500227291603096,33.73741340322165,17.85776716902579,15.87964623419586
frame_na_12.31_12.5,20.646601992111925,0.0,-0.6969844102603241,406.4367776618173,350.8311620250452,55.605615636772086,24.023117845473422,11.132881122057796,12.890236723415626
frame_si_12.5_12.64,76.98841949800482,0.0,-0.5129692059613626,409.16992550565635,355.7187101726195,53.45121533303683,137.69761472052073,70.64416926496955,67.05344545555118
frame_o_12.64_12.67,26.450559180442326,0.0,-0.8159222304526333,394.02606833753896,350.00168135531214,44.024386982226815,2.178783722156851,1.0218592033228617,1.1569245188339892
frame_naw_12.67_12.99,0.34588923111786585,0.5999999999999996,0.22357915525456462,414.04398562414053,345.21431366834685,68.82967195579369,53.91983309248431,26.40954209451843,27.510290997965882
frame_es_13.59_13.71,88.14659302326632,0.0,-0.8634829723447308,405.51800951184134,353.93190389742375,51.58610561441759,171.5893394112596,103.13948900669848,68.44985040456112
frame_taX_13.71_13.88,74.06862908757248,0.0,-0.23670262750287974,416.1458010118345,361.2095770630834,54.93622394875115,41.862144296409724,29.94479469488067,11.917349601529054
frame_mi_13.88_14.0,73.82988369501803,0.0,-0.26308102998623506,410.6555113319773,359.9268413201447,50.72867001183255,12.3794716403969,3.088360795317442,9.291110845079459
frame_dez_14.0_14.15,42.800488653818064,0.0,-0.8634829723446954,409.4910722511422,355.4759191482452,54.01515310289699,17.01091991295445,9.594176810064141,7.416743102890308
frame_gos_14.15_14.39,36.507386982368445,0.0,-0.08249213727008149,414.2568541035284,352.4941514627461,61.762702640782265,14.061391485780774,8.594021452492683,5.467370033288091
frame_ta~_14.39_14.54,6.993999841181278,0.0,0.09038744278158387,414.48240214588054,361.2364957487297,53.24590639715086,36.46579157171871,22.251948764220487,14.213842807498224
frame_du_14.54_14.65,22.439725185014026,0.0,0.02206612731709102,411.145195073335,360.743869794763,50.40132527857202,17.589949250382602,10.127478446177804,7.4624708042047985
frame_dZi_14.65_14.71,23.757664168499616,0.0,-0.5129692059613626,406.8235481469293,360.5856117996037,46.23793634732556,0.2843273055690645,0.13355920802078458,0.1507680975482799
frame_u~s_14.71_14.83,28.191924418503874,0.0,-0.8184701957040665,405.1464697650089,354.9827961200124,50.16367364499649,5.354996385549782,3.1450797972358373,2.209916588313945
frame_te~_14.83_14.95,14.159215372162521,0.0,-0.3940918840340348,411.3183242714961,361.1713946830056,50.146929588490536,17.628908331279888,10.365778038118663,7.263130293161225
frame_pus_14.95_15.11,144.9701824977056,0.0,-0.4865311974310131,405.49861364968626,351.4752199542959,54.023393695390325,11.580999264883275,7.416054803979108,4.164944460904167
frame_pa_15.11_15.18,487.96393665775327,0.0,-0.6969844102603241,410.9227073149689,364.2212369809957,46.70147033397319,26.87841990099207,10.930421344484444,15.947998556507628
frame_ra_15.18_15.36,38.55234413769577,0.0,0.3386496009439002,408.61881624565615,355.01710986152295,53.601706384133195,3.7320631427822946,1.285578590865697,2.4464845519165976
frame_ka_15.36_15.49,5.01922232827431,0.0,-0.3517730731922357,412.5288511133507,360.3239172322209,52.20493388112976,5.324012350204384,2.997661308347716,2.326351041856668
