frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff
frame_dow_0.0_0.09,7.200404510086599,0.0,-0.8160828571896351,403.3094279934239,351.7064409362905,51.602987057133475,8.764638685342874,5.034019663734256,3.730619021608618
frame_toX_0.09_0.23,11.905723066033687,0.0,-0.8160828571896351,410.93848218134315,356.96918682754887,53.96929535379428,20.737799110368996,9.39895688767561,11.338842222693387
frame_Zu~keX_0.23_0.78,14.474954481039248,0.0,1.6756190674594111,418.7012323137195,313.7483856340758,104.95284667964373,66.295155538155,29.874802123003093,36.42035341515191
frame_nOjs_0.78_1.04,2.383070135039759,0.0,-0.24385107477159673,415.0655448953898,342.75047945318113,72.31506544220866,18.736585329972115,3.989284338879145,14.74730099109297
frame_e~_1.04_1.17,11.375080330940278,0.0,0.33268520219909115,411.6957903932,356.8489293296002,54.84686106359982,34.14536858598797,22.647345587326782,11.498022998661185
frame_ta~w~_1.17_1.41,19.19956016497082,0.0,0.0780290769957485,410.9783860980634,346.79306368161025,64.18532241645318,21.123721822003773,13.52606341867346,7.597658403330314
frame_ke_1.41_1.48,27.876992640756924,0.0,-0.7181972346404154,412.3930795983399,364.4932397011756,47.89983989716433,10.874575385313221,7.190100817275123,3.684474568038098
frame_ri_1.48_1.54,3.422681869290244,0.0,-0.540424968559525,407.4645425159184,359.1316680584098,48.33287445750864,3.571636915174338,1.7773531342766944,1.7942837808976435
frame_a_1.54_1.6,13.212481586173936,0.0,-0.6623128749381294,403.55415937230725,356.2306615191905,47.32349785311675,8.357686470729249,4.043320686355827,4.314365784373422
frame_mus_1.6_1.73,53.913980670892784,0.0,-0.15188230930403035,399.25727424738784,345.3419725685821,53.91530167880575,99.89447916563353,46.07327472503377,53.82120444059976
frame_peR_1.73_1.86,24.00388002820253,0.0,-0.5477240448796141,410.38299163074646,355.6892507642819,54.693740866464566,27.944166295144328,19.688704674512394,8.255461620631934
frame_gu~_1.86_2.01,31.424409219498926,0.0,-0.0589084828403945,411.49929083106286,354.149979854098,57.34931097696489,11.367818548152286,7.077935506201555,4.289883041950731
frame_taX_2.01_2.22,29.965932661254072,0.0,-0.6623128749381294,413.8678097815085,349.32253139935403,64.54527838215455,18.043987588904827,7.582267679428156,10.46171990947667
frame_a_2.22_2.25,31.48219109465751,0.0,-1.0306356717196108,391.3223015210064,346.24037280586595,45.081928715140464,5.182818840847347,2.2012780582795415,2.981540782567805
frame_w_2.25_2.28,89.29706256279394,0.0,-0.5109592913003822,390.68802042988113,346.01682023121293,44.6712001986682,0.44780792960129645,0.23392276331537687,0.21388516628591958
frame_se_2.28_2.44,18.911974501809965,0.0,-0.8886704244012203,409.80858587638863,350.4842090828955,59.324376793493116,13.373531644686068,9.219918114376924,4.153613530309144
frame_JoX_2.44_3.05,9.228343515881221,0.4200000000000004,1.4045782509056575,419.63980050893923,312.15372981222004,107.48607069671922,50.57796317839731,12.083370408232781,38.49459277016453
frame_aw_3.47_3.57,11.062707721241225,0.0,-0.5395386093443059,420.24943343198066,366.1632857972869,54.08614763469376,12.092218645824858,5.46069718891664,6.631521456908217
frame_gu~_3.57_3.65,35.01081055734116,0.0,-0.6659931254453267,420.10622166448064,367.78998661962953,52.31623504485111,25.747923272533427,12.25383965508081,13.494083617452617
frame_ma_3.65_3.9,42.6735890238412,0.0,0.5654297810001278,417.29515068390924,347.3043149825136,69.99083570139567,18.811129056351916,11.81080637916395,7.000322677187967
frame_koj_3.9_4.17,13.477083511361599,0.0,1.1433240028944407,418.6433808415479,346.9594804902877,71.6839003512602,47.45549554893873,34.02124105024504,13.43425449869369
frame_za_4.17_4.23,3.2589017428090585,0.0,-1.0306356717196055,395.34726334853355,350.9026338247954,44.44462952373817,4.471665107193928,2.0044638022717436,2.4672013049221846
frame_so_4.23_4.39,8.031663174478439,0.0,-0.1629472371616077,415.99092312265105,356.65277813755455,59.338144985096505,18.588661234403617,12.7320463971692,5.856614837234417
frame_bri_4.39_4.49,0.5708236446376418,0.0,-0.5404249685595235,413.67248210525355,362.01011909741476,51.66236300783879,10.750973529270766,4.618558464945892,6.132415064324874
frame_a_4.49_4.52,0.43396787898555544,0.0,-1.0306356717196163,393.2594051164752,348.602591964633,44.65681315184219,1.4964423491100831,0.6735939171237817,0.8228484319863014
frame_su_4.52_4.65,5.298931511456232,0.0,-0.15188230930402505,410.00963823673504,354.0190822024265,55.990556034308554,17.65236099434742,11.12196348075011,6.530397513597308
frame_a_4.65_4.68,1.9862365771733437,0.0,-1.0306356717196163,400.640872674512,355.4216992439249,45.21917343058715,6.327999780045218,3.4820155257077374,2.8459842543374805
frame_es_4.68_4.83,3.047545220476451,0.0,-0.8886704244012128,401.32848000174334,345.36211360020405,55.96636640153929,8.626821053607358,4.258186413615817,4.368634639991541
frame_pe_4.83_4.97,8.93383076361576,0.0,0.1341687141635869,414.12828636615575,357.0338756702904,57.09441069586535,32.48098346424277,20.970926389824456,11.510057074418313
frame_ri_4.97_5.09,13.758695246698693,0.0,-0.47329765507511834,409.9935101545372,356.384417739209,53.60909241532818,5.195780496682289,3.0181183461307057,2.1776621505515834
frame_e~_5.09_5.12,15.387310687938395,0.0,-1.0277800576527822,395.5444292058599,350.7456174676756,44.79881173818433,1.926962583042183,1.1037424594771608,0.8232201235650223
frame_sia_5.12_5.27,14.251936032181135,0.0,-0.2719157146219027,410.4342354098036,352.20054736320037,58.23368804660328,30.80113257234447,19.34001549243368,11.461117079910792
frame_dZi_5.27_5.38,24.568524715869927,0.0,-0.27191571462189673,400.5065819391758,348.65820041326566,51.848381525910156,9.098304637542526,5.27125344809329,3.827051189449236
frame_fa_5.38_5.62,28.92478434025631,0.0,0.44265551540630965,415.4048058284807,346.74477053158535,68.66003529689533,28.38999081118476,15.371155724109173,13.018835087075587
frame_ze~_5.62_5.68,37.94261972242569,0.0,-1.0277800576527942,403.85484933568137,355.97340448770933,47.88144484797198,0.5449434857290782,0.10773313357125858,0.43721035215781967
frame_da_5.68_5.78,46.61267173635994,0.0,-0.7850871405319584,410.08070717806856,359.4065364151637,50.67417076290485,1.8685810679537838,1.642909766166838,0.22567130178694583
