frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff
frame_a_0.07_0.14,22.965293903396386,0.0,-0.4632017189102322,418.91433747979875,372.5126170428962,46.401720436902565,2.9614397851415646,1.4724108835281555,1.489028901613409
frame_gO_0.14_0.28,8.795420529521152,0.0,-0.6226940962550704,423.59721885171894,372.9527523410173,50.64446651070165,13.161587083952597,2.497070875607932,10.664516208344665
frame_ra_0.28_0.67,21.581675184283142,0.0,2.365020254191989,415.3603312298949,350.8112285577802,64.54910267211466,237.45040161420604,192.68184655728075,44.76855505692531
frame_ow_0.67_0.83,2.223895220722156,0.0,0.7227616953562007,419.6996094083234,369.13328339005113,50.566326018272264,81.51851612459437,22.45490571431891,59.06361041027546
frame_vi_0.83_0.89,28.93916400252155,0.0,-0.6170090151690897,399.83127344064224,355.986807995141,43.844465445501214,29.54327250525762,18.008185497952525,11.535087007305094
frame_u~_0.89_0.92,19.66571323197516,0.0,-0.7279003192981055,390.55153983181185,347.9858259809045,42.56571385090734,1.8290640159741258,0.40583203194179873,1.423231984032327
frame_ma_0.92_1.0,7.355464700135428,0.0,-0.8533013014070902,417.36213831435964,371.46369700727206,45.89844130708758,8.343766652062754,6.050136168507294,2.293630483555461
frame_E_1.0_1.15,9.207359801779575,0.0,0.07963482167111617,417.51978999841793,368.12616694212784,49.393623056290096,12.497602560336816,8.320360527338266,4.177242032998549
frame_po_1.15_1.21,430.0347533727844,0.0,-1.0424447529174945,401.5620700422274,358.34050195745016,43.22156808477723,26.822020095912876,3.7733495761639233,23.048670519748953
frame_ka_1.21_1.32,26.303265756276204,0.0,-0.5607266145344463,412.7829674914898,367.93322675787124,44.849740733618546,22.508986141748807,14.259626031849365,8.249360109899442
frame_e~j~_1.32_1.48,29.997394743605696,0.0,-0.4767033933863908,407.8511304588235,357.8348081685076,50.01632229031594,12.54833234060979,4.18824410913831,8.36008823147148
frame_ki_1.48_1.78,13.344601059319473,0.0,0.8720279978603709,416.29839042340404,356.10413780991564,60.194252613488345,36.23534173767122,21.406601921197677,14.828739816473544
frame_u_1.78_1.87,7.514311310190166,0.0,0.17803861884082398,407.06232064501853,363.48870152987297,43.57361911514556,8.194826057736833,5.391408558428068,2.8034174993087646
frame_za_1.87_2.12,3.9544458123199178,0.0,0.4145223417076998,415.58095782522685,361.02533601720984,54.55562180801701,28.225984988329003,16.311276795625602,11.9147081927034
frame_va_2.12_2.18,6.230419879299987,0.0,-0.8533013014070879,406.9010859734343,364.6231501521171,42.277935821317215,3.7817948960987025,1.2194345749940112,2.5623603211046913
frame_zi_2.18_2.76,15.317593807336053,0.0,2.956679816101614,410.74128365730996,336.8226788935623,73.91860476374768,32.018195082957845,21.760760138295282,10.257434944662563
frame_pla~_2.76_3.02,20.10123011628663,0.0,0.7499765015068136,413.00826046329354,361.1799302181481,51.82833024514542,13.498043750079248,9.810616200199291,3.6874275498799562
frame_taX_3.02_3.49,7.1465747676007965,1.8599999999999994,0.5120472373319123,416.17266994986886,348.4419992340081,67.73067071586075,75.70074653964508,6.3855392401992646,69.31520729944583
frame_a_5.35_5.54,20.544399566621138,0.0,0.7070970285803457,417.3446342880975,365.386659559746,51.95797472835147,9.420565448341819,4.9150054988324285,4.50555994950939
frame_ajs_5.54_5.82,18.952759503061117,0.0,0.9021468198287707,416.02958993037754,357.6095540561356,58.42003587424193,3.0424491102574933,1.6879000584941792,1.354549051763314
frame_ve_5.82_5.95,3.224888253209741,0.0,-0.18661082758841618,420.60652952954104,370.1958019446413,50.4107275848998,22.432591381822363,10.492362411721047,11.940228970101316
frame_zis_5.95_6.12,0.328198901495071,0.0,-0.021394209957306804,413.39356363277324,364.12351120636305,49.27005242641019,13.713202633301222,4.545696865479826,9.167505767821396
frame_a_6.12_6.17,345.58269914867094,0.0,-0.6582515101586631,392.9660402725986,352.6190689018171,40.34697137078149,61.4262918452427,45.615793275455246,15.810498569787455
frame_tE_6.17_6.79,15.222128493853035,0.0,3.560277546222032,415.9799247039381,337.26337182878257,78.71655287515551,45.67563625756303,24.907293830891433,20.768342426671595
