frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff
frame_a_0.1_0.16,45.78859035449793,0.0,-0.562109795616802,410.7384110635817,367.64720862397405,43.09120243960763,51.142608029123906,33.77100901565032,17.371599013473585
frame_gO_0.16_0.29,36.21043229752722,0.0,-0.8195411648107384,418.11946562404364,368.4384278863265,49.68103773771713,8.932575288473203,2.793050699900064,6.139524588573138
frame_ra_0.29_0.4,37.92177538398734,0.0,-0.8493561890057076,405.5351190410217,358.3878483390088,47.14727070201286,2.4218477326811296,1.6119900393487683,0.8098576933323614
frame_de_0.4_0.55,28.49875509964218,0.0,0.28405052914243845,405.0272513647986,357.0620021639539,47.96524920084471,16.371691786320227,7.0126050803767725,9.359086705943454
frame_pojs_0.55_0.74,4.058122411870585,0.0,-0.48137748146969966,415.38569084202777,364.7352298051058,50.65046103692197,14.152005817116674,7.636220607105315,6.515785210011359
frame_dZi_0.74_0.81,5.253496583971241,0.0,-0.4516617309165483,403.7387185606527,359.3828167986288,44.355901762023905,6.744388101959828,4.657404825925568,2.0869832760342604
frame_su_0.81_0.91,7.521577036144436,0.0,-0.3765446751609617,404.5685483570554,358.1939688429788,46.37457951407663,19.750181037901797,13.034090666694311,6.7160903712074855
frame_po_0.91_0.97,7.284008403738056,0.0,-0.9875682351801277,399.8220206780859,355.4503596159713,44.37166106211458,10.673655426081808,6.351779734272611,4.321875691809197
frame_dZi_0.97_1.11,10.765539414888195,0.0,0.1313399969442714,393.32298614829034,346.4670708135314,46.85591533475895,13.069247403104129,8.923314388592274,4.145933014511854
frame_poX_1.11_1.52,220.45454023487684,0.47,-0.10173441618687862,415.27556210057924,352.2565882486009,63.01897385197833,473.4870440588536,176.2037022929344,297.2833417659192
frame_ko_1.99_2.09,5.833833678647153,0.0,-0.8610205467525207,415.89701049422024,368.25257332017736,47.64443717404288,3.919399507178724,2.8823621751554356,1.0370373320232886
frame_lo_2.09_2.28,5.482508208659411,0.0,0.5310040259511536,414.0045278835279,362.1040513833293,51.90047650019858,5.109282970796286,3.1524504844506964,1.95683248634559
frame_kaX_2.28_2.49,6.712515286557647,0.0,0.10813178895731097,412.964682078725,360.0254688221141,52.93921325661091,11.55744931539573,8.456316534640806,3.1011327807549236
frame_nu~_2.49_2.7,9.321048253132389,0.0,0.6577045360681656,405.06672295464676,352.71343387797657,52.353289076670194,5.169575381596687,2.3313013245112018,2.838274057085485
frame_a_2.7_2.85,5.559515604809675,0.0,0.2996293845499151,409.75743518721083,361.8925842695376,47.86485091767321,6.425422762624422,4.485630904356242,1.9397918582681797
frame_pa_2.85_2.94,10.933820474959958,0.0,-0.5621097956168014,414.3878756083277,366.79613948107,47.59173612725772,3.334718677328212,1.9338960175723656,1.4008226597558462
frame_re_2.94_3.08,11.819765689853298,0.0,0.025092802927795022,411.3325178543688,362.7777416429501,48.5547762114187,3.2441484637974156,1.733405052912076,1.5107434108853397
frame_L_3.08_3.17,7.365176726436488,0.0,0.0,406.3140502400247,360.3158168328341,45.99823340719058,14.636780338071674,4.63350481232014,10.003275525751533
frame_i~Ju_3.17_3.32,18.187146823133347,0.0,-0.4981383779826024,408.2876153740864,359.33050895234373,48.95710642174271,3.1226436441339445,1.3175564064111143,1.8050872377228302
frame_ki_3.32_3.38,18.762747074546965,0.0,-0.5349476920395244,387.8855515529474,346.82516040794184,41.06039114500555,1.4999898178762692,0.6417014313243499,0.8582883865519193
frame_Sa~_3.38_3.66,5.640770679486124,0.0,1.2420366077621359,410.0057817002627,352.49907491391605,57.50670678634657,18.5612144634012,12.101784833579316,6.459429629821884
frame_ma_3.66_3.73,9.287050681419231,0.0,-0.8493561890057097,393.38729520057404,350.2982540530431,43.08904114753096,0.8930459378962894,0.32118172569077785,0.5718642122055115
