frame,f0_avgutt_diff_2,p_dur,n_dur,e_range,e_maxavg_diff,e_avgmin_diff,f0_range,f0_maxavg_diff,f0_avgmin_diff
frame_na~w~_0.9_1.05,14.779958942200409,0.0,-0.40011778729900216,420.1647615886526,372.21014597473373,47.95461561391886,9.823364817068892,3.220236371618853,6.603128445450039
frame_sej_1.05_1.31,18.123183835881292,0.0,-0.9225363625333347,423.1171739812093,370.077627954164,53.03954602704533,65.85747863469933,34.05728205627415,31.800196578425187
frame_si_1.31_1.5,25.412412469499174,0.0,-0.4012737704885501,412.140236683943,361.9429513956116,50.197285288331386,42.12637626793983,18.13701216722737,23.989364100712464
frame_vo_1.5_1.66,8.55380419960116,0.0,0.04493331170434636,420.93024515911577,372.5894915773689,48.34075358174687,21.93587289289988,9.627137137618405,12.308735755281475
frame_sejs_1.66_1.92,11.502439317960722,1.33,0.0,412.492384947632,359.1222364730014,53.37014847463058,12.789393092118502,5.805937373490906,6.983455718627596
frame_an_3.25_3.77,50.94382495974517,0.0,-0.8281674793537251,417.785289224528,355.694673758819,62.09061546570899,60.94231479998786,14.638253217610753,46.30406158237711
frame_ko_3.77_3.92,263.4003749821671,0.0,-0.5474269665381998,421.8550211706992,374.17386996667614,47.68115120402308,32.94219177698437,24.33220121980071,8.609990557183664
frame_Je_3.92_4.08,26.75523231443526,0.0,-0.6254850645680642,413.216608985538,365.5670126366744,47.64959634886361,8.737275168945416,6.246613016838523,2.490662152106893
frame_se_4.08_4.39,6.95771751697086,0.0,0.11714318034511723,423.8502631758295,368.53596004145976,55.314303134369766,3.7712699244465284,2.1383192745114457,1.6329506499350828
frame_ra~w~_4.39_4.54,362.0721704593487,0.0,-0.7088591941076153,416.76682800832464,370.8669498594115,45.89987814891316,39.01632010923515,19.607887744185746,19.408432365049407
frame_na_4.54_4.77,41.726187568193666,0.0,0.8711168180898101,415.79454046101574,366.13192121831963,49.66261924269611,25.795099197236368,12.109183669808985,13.685915527427383
frame_na_4.77_4.83,440.04716294273095,0.0,-0.8281674793537204,415.8614400556053,372.021722813168,43.8397172424373,13.81403190105334,3.849241193264561,9.96479070778878
frame_E_4.83_4.97,17.490001683017027,0.0,-0.03821852883584676,422.72058416815145,375.03812505389334,47.68245911425811,30.67598432273121,9.143334380937205,21.532649941794006
frame_po_4.97_5.03,474.9648969138887,0.0,-0.9423338186998885,405.6077711719312,362.80093335051663,42.80683782141455,26.96134865443821,10.516643596565359,16.444705057872852
frame_ka_5.03_5.09,25.988209783004294,0.0,-0.8281674793537204,399.98309115564365,357.6026545328215,42.380436622822174,0.8845458766662091,0.48881732439977554,0.39572855226643355
frame_e~j~_5.09_5.2,0.03942239805510894,0.0,-0.583961482237442,412.77092533976315,367.2339679933864,45.53695734637677,15.430024357771288,7.462963326723326,7.967061031047962
frame_ki_5.2_5.32,5.912457988895284,0.0,-0.524294839390744,422.15736605595373,374.5598421421604,47.59752391379334,3.107523745971207,1.5604823065322648,1.5470414394389422
frame_ew_5.32_5.38,18.154879754272798,0.0,-0.9225363625333446,421.0931485449581,376.0241556803535,45.06899286460464,1.631535580492141,0.9571038219415016,0.6744317585506394
frame_e_5.38_5.46,24.705028152684747,0.0,-0.17990811762015005,420.2832498585888,375.82269229608505,44.460557562503766,7.255248912662651,4.410823425032504,2.844425487630147
frame_ra_5.46_5.53,338.4949448854189,0.0,-0.8281674793537204,413.1669371614404,369.38187081501314,43.78506634642724,56.19541789848017,36.630754645867796,19.564663252612377
frame_es_5.53_5.63,349.0199755514483,0.0,-0.9225363625333446,404.64649772426833,360.4948301621293,44.15166756213904,52.495804933511295,20.227525856766817,32.26827907674448
frame_tu_5.63_5.69,28.402097049363363,0.0,-0.6575969149730003,405.6932518245031,361.978843811633,43.71440801287008,12.193822092194665,4.421296337258951,7.772525754935714
frame_da~_5.69_5.75,37.77010436747973,0.0,-1.01760060091622,399.4234350821014,356.4954733616514,42.92796172044996,27.311962355263645,11.035536342035059,16.276426013228587
frame_tSi_5.75_5.93,7.4391832291051685,0.0,0.8289369185333798,420.6479154676309,372.9721532688153,47.675762198815676,6.853690792893929,3.6693294019678717,3.184361390926057
